employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,Gender,education_level,ethnicity,diversity_flag,Position
E01407,RetailHub,Engineering,30,22,5,128976.0165,22845.18868,4,1,0.303450821,Male,Bachelor's Degree,Other,No,Senior
E01408,HealthInc,Engineering,49,48,1,63923.86095,15851.53322,1,0,0.98836033,Female,Master's Degree,Black or African American,No,Senior
E01409,EduSoft,Customer Support,31,25,6,58031.9422,10746.9117,3,0,0.442140882,Female,Associate Degree,Hispanic or Latino,No,Mid Level
E01410,TechCorp,Marketing,33,27,6,128276.647,17435.47253,3,1,0,Transgender,Bachelor's Degree,Hispanic or Latino,Yes,Senior
E01411,EduSoft,HR,43,36,7,80195.79998,24792.91,1,0,0.839327302,Female,PhD,White,No,Mid Level
E01412,EduSoft,Engineering,38,36,1,104578.9778,18763.26144,2,0.522396543,0,Non Binary,High School,White,Yes,Senior
E01413,FinServe,Finance,47,43,4,71125.81127,20354.77319,2,0.138194274,0.318979482,Non Binary,PhD,Other,Yes,Senior
E01414,RetailHub,Sales,44,42,2,77756.14253,16274.8781,3,0.128796948,0.273863296,Transgender,Bachelor's Degree,Black or African American,No,Executive
E01415,TechCorp,Engineering,33,27,7,102773.1911,20938.4657,2,0.190345091,0.683002166,Female,High School,Hispanic or Latino,No,Entry Level
E01416,EduSoft,HR,48,46,1,40000,13876.59794,4,0,0.390038763,Female,Master's Degree,Black or African American,No,Executive
E01417,TechCorp,Engineering,40,40,1,81242.7631,21426.40641,3,0.553434826,0,Male,High School,Asian,No,Mid Level
E01418,HealthInc,Sales,30,22,6,80116.59885,22965.99958,1,0.35231866,0.184388948,Male,High School,Hispanic or Latino,Yes,Senior
E01419,FinServe,HR,43,44,1,84841.64384,17852.84788,3,0.242688648,0.316412034,Female,High School,White,No,Mid Level
E01420,HealthInc,Marketing,39,34,5,91299.78612,17561.44322,3,0.55501006,0.284394153,Transgender,Bachelor's Degree,Other,No,Senior
E01421,TechCorp,HR,30,26,3,116811.2256,23648.32748,3,0.841726581,0.106311948,Transgender,Associate Degree,Black or African American,Yes,Mid Level
E01422,TechCorp,Marketing,49,48,1,45177.92741,20033.31197,2,0.302464757,0,Transgender,Bachelor's Degree,White,No,Executive
E01423,RetailHub,HR,42,34,8,40000,9098.736669,5,0.544207322,1,Transgender,Associate Degree,Other,No,Senior
E01424,EduSoft,Sales,41,37,4,144585.4059,19778.54182,2,0.774432281,0.025048959,Female,Master's Degree,White,No,Entry Level
E01425,EduSoft,Sales,44,42,2,138621.2103,19916.08535,3,0.661280191,0,Male,Master's Degree,Hispanic or Latino,No,Entry Level
E01426,HealthInc,HR,35,33,2,59595.27506,18237.98425,3,0.473940603,0,Female,Master's Degree,Black or African American,No,Mid Level
E01427,FinServe,Engineering,31,22,9,107306.1264,24792.91,1,0.525014091,0.667755629,Non Binary,Master's Degree,Asian,No,Senior
E01428,EduSoft,Sales,43,42,1,86297.51465,13039.7537,4,0.206116335,0.352493831,Transgender,Master's Degree,Prefer not to say,No,Entry Level
E01429,RetailHub,Marketing,47,48,1,66488.2514,15868.63483,4,0.140040854,0,Non Binary,PhD,White,No,Entry Level
E01430,HealthInc,Marketing,35,29,6,106094.5234,17453.83643,2,0.592509028,0.489651018,Transgender,Bachelor's Degree,Prefer not to say,No,Mid Level
E01431,HealthInc,Finance,42,37,5,63072.65225,16734.91328,3,0.110363005,0.470594596,Transgender,Associate Degree,Black or African American,No,Entry Level
E01432,RetailHub,Customer Support,31,25,6,143561.0825,20491.10486,4,1,0.254742297,Transgender,Master's Degree,Hispanic or Latino,Yes,Entry Level
E01433,FinServe,Customer Support,30,24,3,83989.79751,22572.49651,2,0.047077245,0.617380073,Male,PhD,White,No,Entry Level
E01434,RetailHub,Customer Support,35,30,5,124007.3717,18838.69643,3,0.84812683,0.584489254,Female,PhD,Hispanic or Latino,No,Entry Level
E01435,FinServe,Marketing,42,37,5,99277.64431,14742.26631,4,1,0.082922052,Male,PhD,Asian,No,Entry Level
E01436,RetailHub,Finance,45,41,4,68152.95936,15972.63319,3,0.389028675,0.25905385,Male,Bachelor's Degree,Asian,No,Senior
E01437,RetailHub,Customer Support,49,46,2,51509.6999,23340.24388,1,0.153309199,0.016839174,Non Binary,Master's Degree,Other,No,Entry Level
E01438,TechCorp,Customer Support,40,40,1,63216.17505,24792.91,2,0,1,Non Binary,PhD,Other,No,Mid Level
E01439,HealthInc,HR,30,22,9,118257.4944,24792.91,1,1,0,Male,PhD,Other,No,Executive
E01440,RetailHub,HR,30,24,6,71662.83781,15795.84224,3,0.348679511,0.206282412,Female,Master's Degree,Hispanic or Latino,No,Executive
E01441,RetailHub,HR,48,47,1,153000,18524.10477,2,0.974532089,0,Female,Bachelor's Degree,Other,No,Senior
E01442,EduSoft,Engineering,41,37,4,129262.3338,15818.83271,3,0.658715609,0.163706572,Transgender,PhD,Black or African American,No,Mid Level
E01443,HealthInc,Customer Support,38,32,6,80323.82933,19376.81821,3,0.410448012,0,Non Binary,Associate Degree,Prefer not to say,No,Entry Level
E01444,EduSoft,Engineering,42,41,2,80206.34253,15878.39022,4,0.38561331,0.628521627,Male,High School,Prefer not to say,No,Entry Level
E01445,HealthInc,Finance,33,26,7,122408.1258,15631.84352,3,0.785971829,0.647785555,Female,High School,Hispanic or Latino,No,Mid Level
E01446,EduSoft,Marketing,39,35,4,106892.5073,19896.62108,1,0.197823702,0,Male,High School,Hispanic or Latino,Yes,Senior
E01447,RetailHub,Customer Support,41,34,7,40000,23997.09463,2,0,0.439065157,Male,Bachelor's Degree,Other,Yes,Senior
E01448,RetailHub,Marketing,31,22,9,55178.73507,18075.63247,1,0.302649359,0.503646375,Male,PhD,Prefer not to say,No,Entry Level
E01449,TechCorp,HR,43,39,5,126224.0647,19155.99236,1,0.800180452,0.262380297,Female,High School,Prefer not to say,No,Entry Level
E01450,EduSoft,Customer Support,31,27,4,113069.8279,24414.2512,1,0.720252065,0,Male,High School,Other,No,Mid Level
E01451,FinServe,Sales,35,36,1,110991.5899,21236.04706,3,0.696363515,0,Male,Master's Degree,Hispanic or Latino,No,Mid Level
E01452,TechCorp,Engineering,37,32,5,40000,17756.5191,3,0,0.850270407,Male,PhD,Asian,No,Mid Level
E01453,EduSoft,Engineering,32,22,9,83337.81852,24792.91,1,0.164702938,0.518387219,Transgender,PhD,Asian,No,Mid Level
E01454,EduSoft,Customer Support,40,41,1,72202.20448,21624.75074,2,0,0.187081737,Female,Master's Degree,Other,Yes,Mid Level
E01455,TechCorp,HR,49,48,5,99349.90008,12016.59203,2,0.322457843,0.766132589,Non Binary,PhD,Asian,No,Mid Level
E01456,RetailHub,Engineering,44,37,7,63327.76598,14993.56733,2,0.192436189,0.745703552,Non Binary,Associate Degree,Black or African American,No,Mid Level
E01457,EduSoft,HR,30,22,8,83351.32305,21230.18899,3,0.285233851,0.4010926,Male,Bachelor's Degree,Black or African American,No,Senior
E01458,RetailHub,Finance,30,22,9,111813.3375,20455.47611,1,0.818222887,0.592594427,Non Binary,Master's Degree,Black or African American,No,Senior
E01459,TechCorp,Marketing,30,22,9,114063.1416,24792.91,1,0.752844856,0.757861997,Male,High School,Hispanic or Latino,Yes,Executive
E01460,RetailHub,Sales,37,32,5,109107.0728,10753.28005,4,1,0,Male,PhD,Hispanic or Latino,No,Senior
E01461,HealthInc,Marketing,30,22,9,125426.2424,18470.91789,4,1,0.641849212,Non Binary,Associate Degree,Hispanic or Latino,Yes,Entry Level
E01462,FinServe,Marketing,36,26,9,109815.6515,24792.91,1,0.711531962,0,Transgender,Associate Degree,Hispanic or Latino,No,Senior
E01463,EduSoft,Finance,40,35,5,65842.91054,19467.09343,4,0,0.690931874,Transgender,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E01464,FinServe,Engineering,41,35,5,88791.96429,24792.91,1,0.192628521,0.068484031,Non Binary,Associate Degree,Other,No,Entry Level
E01465,RetailHub,Sales,34,30,5,92687.13036,18119.92863,3,0.550484794,0.850795659,Male,PhD,Asian,No,Executive
E01466,EduSoft,Engineering,35,27,9,138845.5076,15371.45262,2,1,0.205666949,Female,PhD,Other,No,Mid Level
E01467,RetailHub,Customer Support,48,48,1,84433.03073,13324.33838,3,0.008493712,0.36173318,Male,Associate Degree,Asian,Yes,Mid Level
E01468,HealthInc,Marketing,30,28,1,48212.50801,21065.49633,4,0,0,Non Binary,PhD,Other,No,Senior
E01469,TechCorp,Customer Support,49,48,2,43513.28628,22618.465,1,0,1,Female,PhD,Black or African American,No,Senior
E01470,EduSoft,HR,36,26,9,40000,16568.42054,3,0.239942303,0.822099631,Male,High School,White,Yes,Entry Level
E01471,HealthInc,Marketing,35,26,9,115698.4226,16727.82751,2,0.828374169,0.277618156,Female,Master's Degree,Hispanic or Latino,No,Mid Level
E01472,HealthInc,Engineering,44,45,1,76870.0157,11765.34479,4,0.33365807,0,Male,PhD,White,No,Executive
E01473,EduSoft,Marketing,42,36,6,82453.91506,24505.80225,1,0.166404446,0.329600962,Non Binary,PhD,White,No,Entry Level
E01474,RetailHub,HR,36,29,6,61836.84411,22743.021,2,0,1,Female,Bachelor's Degree,Black or African American,No,Senior
E01475,HealthInc,Finance,36,31,5,60232.37207,18910.69146,2,0.075248654,0.984152408,Male,Master's Degree,White,No,Senior
E01476,FinServe,Customer Support,46,39,8,65334.08597,18527.05995,2,0,1,Transgender,Master's Degree,White,Yes,Entry Level
E01477,HealthInc,Customer Support,36,25,9,103700.4314,19179.20464,1,0.462449498,0.552189511,Transgender,Master's Degree,Black or African American,Yes,Senior
E01478,RetailHub,Engineering,30,22,7,74635.2775,17139.83154,2,0.577390087,0.219033648,Transgender,Associate Degree,Asian,No,Senior
E01479,RetailHub,Marketing,32,29,3,83986.50077,13920.88713,4,0.521395007,0,Female,High School,Other,No,Senior
E01480,FinServe,Engineering,40,32,8,90711.20075,13247.73651,2,0.748111822,0.403615062,Non Binary,High School,Prefer not to say,Yes,Executive
E01481,HealthInc,Finance,31,25,5,101046.0107,23702.18432,2,0.744467893,0.506635265,Transgender,Bachelor's Degree,White,Yes,Mid Level
E01482,RetailHub,Marketing,39,36,4,64226.97428,16065.0818,2,0.016077287,0.120026123,Transgender,Master's Degree,Hispanic or Latino,No,Mid Level
E01483,EduSoft,Marketing,49,41,9,112363.5557,22559.42053,1,0.585324002,0.661774976,Female,Master's Degree,Black or African American,No,Mid Level
E01484,TechCorp,Engineering,36,30,6,82861.36744,22349.22069,3,0.236004614,0.6798118,Non Binary,PhD,White,No,Entry Level
E01485,TechCorp,Engineering,41,38,3,107942.2866,15143.53906,4,0.422124374,0.530471922,Non Binary,Associate Degree,Prefer not to say,Yes,Senior
E01486,TechCorp,HR,44,42,1,63624.8023,14166.33299,2,0,0.174589022,Female,Associate Degree,Asian,No,Entry Level
E01487,HealthInc,Finance,30,22,2,111817.7616,24792.91,2,0.665667069,0,Female,Bachelor's Degree,Asian,No,Entry Level
E01488,FinServe,HR,36,32,4,40000,24792.91,1,0,0.409175289,Male,High School,Prefer not to say,No,Senior
E01489,RetailHub,Customer Support,31,22,9,149544.3847,24792.91,1,0.935944449,0,Male,Master's Degree,Hispanic or Latino,No,Executive
E01490,EduSoft,Marketing,46,46,1,149070.3778,22227.44974,2,1,0,Transgender,Bachelor's Degree,White,Yes,Mid Level
E01491,EduSoft,Engineering,36,33,4,42639.04907,18584.46576,3,0,0.275979259,Female,Associate Degree,Hispanic or Latino,No,Senior
E01492,HealthInc,Marketing,41,39,2,99664.48539,20855.92299,1,0.540832142,0.277838848,Male,Associate Degree,Asian,No,Senior
E01493,TechCorp,Marketing,39,36,2,66960.28506,21116.36826,2,0,0.893308021,Non Binary,Associate Degree,Asian,No,Entry Level
E01494,HealthInc,Sales,37,34,3,40000,18557.78288,3,0,0.692527206,Male,Master's Degree,Other,Yes,Mid Level
E01495,FinServe,Customer Support,49,48,1,106125.4494,14913.10848,2,0.752633216,0,Non Binary,Master's Degree,Asian,No,Senior
E01496,FinServe,Sales,30,24,4,76706.47801,23669.25243,2,0.527802502,0.140689855,Non Binary,Master's Degree,Black or African American,No,Executive
E01497,RetailHub,Marketing,32,22,9,108402.6934,22538.13233,2,0.329418106,0.740145718,Male,PhD,Other,Yes,Senior
E01498,RetailHub,Engineering,37,30,8,103158.5505,17924.97245,4,0.874394097,0.083576926,Female,High School,Hispanic or Latino,No,Executive
E01499,FinServe,Marketing,37,36,1,69975.70495,22581.72624,2,0.079774134,1,Male,Associate Degree,Asian,No,Senior
E01500,FinServe,Customer Support,40,36,4,102579.6903,24518.262,1,0.409029793,0,Transgender,Associate Degree,Prefer not to say,No,Senior
E01501,FinServe,Sales,30,24,4,88731.76258,24792.91,2,0,0.319497195,Transgender,PhD,Black or African American,Yes,Mid Level
E01502,HealthInc,Engineering,30,22,9,99615.31463,24792.91,1,0.368059061,0.260556084,Transgender,Associate Degree,Other,No,Mid Level
E01503,FinServe,Marketing,39,31,8,74045.73077,18566.67002,1,0,0.870013989,Male,Associate Degree,Black or African American,Yes,Mid Level
E01504,EduSoft,Finance,43,32,9,72937.62912,17725.40026,1,0.175090095,0.711493427,Male,Master's Degree,Other,Yes,Mid Level
E01505,TechCorp,Customer Support,47,44,3,137835.501,17371.64825,2,0.711908517,0.197006919,Transgender,Master's Degree,Other,No,Mid Level
E01506,FinServe,Customer Support,30,25,6,81701.00731,18638.56078,3,0.34786715,0.770864618,Transgender,High School,Other,No,Senior
E01507,TechCorp,Finance,30,22,7,76968.37732,20572.73587,3,0.218454293,0.371873615,Non Binary,Associate Degree,Prefer not to say,Yes,Mid Level
E01508,HealthInc,Marketing,41,39,3,135343.3403,17208.50886,2,0.537478529,0.169847503,Female,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E01509,TechCorp,Customer Support,49,48,4,59915.02513,15000.51913,2,0,0.634500903,Male,Associate Degree,Other,Yes,Senior
E01510,HealthInc,Engineering,35,35,1,59814.82855,17196.72928,3,0,0.619686122,Transgender,Associate Degree,Other,No,Senior
E01511,EduSoft,Marketing,42,38,4,120738.7904,24792.91,1,0.323332829,0,Female,High School,Black or African American,Yes,Entry Level
E01512,HealthInc,Marketing,34,30,3,117820.2917,24792.91,2,0.525612518,0.193341991,Transgender,Bachelor's Degree,Other,No,Mid Level
E01513,HealthInc,Sales,30,25,4,82766.90997,24792.91,2,0.028774169,0.497743618,Transgender,Associate Degree,Hispanic or Latino,No,Executive
E01514,RetailHub,Customer Support,30,22,4,61922.91948,15051.49193,5,0.27250331,0.449276725,Transgender,Bachelor's Degree,Prefer not to say,No,Entry Level
E01515,FinServe,Customer Support,39,36,3,67271.00492,20368.4854,1,0.281164566,0.151033463,Non Binary,Master's Degree,Prefer not to say,No,Mid Level
E01516,FinServe,Finance,30,22,3,77743.70717,23550.59135,4,0.146897983,0.85578253,Transgender,Master's Degree,Black or African American,No,Entry Level
E01517,EduSoft,Sales,40,36,4,123300.2641,24792.91,1,0.89329889,0,Transgender,Bachelor's Degree,Other,No,Senior
E01518,EduSoft,Sales,32,25,6,70737.4156,21035.57622,2,0.306998982,0.391152797,Male,Associate Degree,Black or African American,Yes,Senior
E01519,FinServe,Customer Support,30,22,9,79990.60845,19402.47221,3,0.451447414,1,Non Binary,Bachelor's Degree,Prefer not to say,Yes,Entry Level
E01520,RetailHub,Marketing,30,22,9,82598.73906,20454.93387,3,0.401481872,0.678299976,Female,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E01521,FinServe,Sales,42,38,3,73214.84596,17750.17855,2,0,0.836579115,Transgender,Master's Degree,Black or African American,Yes,Mid Level
E01522,RetailHub,Finance,46,46,1,61199.88373,15448.89607,3,0.165608201,0.211154904,Female,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E01523,EduSoft,Sales,32,28,4,83886.568,18041.80805,4,0.655066033,0,Female,PhD,Asian,No,Executive
E01524,TechCorp,Finance,32,27,6,76924.04361,24792.91,1,0.212764291,0.646203135,Female,PhD,Other,No,Entry Level
E01525,EduSoft,Sales,34,30,4,130971.113,20782.52237,3,0.768200482,0.162582684,Transgender,Master's Degree,Hispanic or Latino,No,Entry Level
E01526,EduSoft,Finance,30,22,5,83036.93301,21796.29215,2,0.491959661,0.054705731,Non Binary,Associate Degree,Other,Yes,Mid Level
E01527,HealthInc,Sales,30,24,6,89595.40475,18790.88805,3,0.488796552,0.942934333,Transgender,Associate Degree,Hispanic or Latino,Yes,Mid Level
E01528,HealthInc,Sales,35,30,6,40000,14791.06822,3,0,0.694650175,Female,Master's Degree,White,Yes,Entry Level
E01529,HealthInc,Engineering,32,27,5,82162.68064,20855.22282,2,0.05716232,0,Female,Associate Degree,White,Yes,Senior
E01530,HealthInc,Finance,30,22,8,89125.42944,11193.10125,5,0.419882493,0.631240961,Male,High School,White,No,Entry Level
E01531,RetailHub,Finance,38,29,9,75756.40117,13571.38911,3,0.366023625,0.546928969,Transgender,PhD,Hispanic or Latino,No,Entry Level
E01532,FinServe,Finance,42,41,1,111404.3267,15808.10538,3,0.801204156,0.045928034,Female,High School,Prefer not to say,No,Mid Level
E01533,TechCorp,HR,49,46,3,108496.7251,15224.41179,2,0.464477897,0.152792544,Female,High School,Prefer not to say,No,Executive
E01534,EduSoft,Sales,43,42,1,94996.85932,12289.9026,4,0.619908479,0,Female,High School,Other,Yes,Executive
E01535,RetailHub,Finance,30,27,4,48673.5041,18911.53933,3,0.067948906,0.424335184,Non Binary,Master's Degree,White,Yes,Executive
E01536,TechCorp,Customer Support,49,48,2,45238.2828,9000,4,0,0.29572871,Female,High School,Other,No,Mid Level
E01537,RetailHub,HR,41,42,1,95315.66272,19730.08146,2,0,0.435964053,Male,Bachelor's Degree,Hispanic or Latino,Yes,Executive
E01538,RetailHub,Engineering,30,22,5,72289.57967,14468.43072,5,0.604212674,0.113017881,Transgender,Associate Degree,Other,No,Entry Level
E01539,EduSoft,Finance,37,37,1,121207.9144,19656.61953,4,0.95004856,0.053000316,Male,Master's Degree,Other,No,Mid Level
E01540,FinServe,Finance,38,32,6,135813.3866,21715.7654,1,1,0,Non Binary,Bachelor's Degree,White,No,Mid Level
E01541,HealthInc,HR,30,22,6,52836.49373,24792.91,2,0.194292277,0.710939399,Female,Bachelor's Degree,Prefer not to say,No,Executive
E01542,FinServe,Sales,42,33,9,131501.6917,17463.64096,2,1,0.200035415,Transgender,PhD,Black or African American,Yes,Entry Level
E01543,EduSoft,Customer Support,49,48,1,79230.15716,16273.07853,3,0,0.551830725,Female,PhD,Asian,No,Executive
E01544,EduSoft,Engineering,35,34,2,78931.58174,24792.91,1,0.27275164,0,Transgender,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E01545,EduSoft,Finance,43,47,1,63121.88188,14226.84741,4,0,0.226412831,Female,PhD,Hispanic or Latino,Yes,Senior
E01546,TechCorp,Sales,31,27,4,104303.1189,17585.58835,2,0.263278338,0.783114207,Female,Associate Degree,Hispanic or Latino,No,Entry Level
E01547,FinServe,Customer Support,46,40,6,90352.24173,23306.54979,1,0.224261911,0.732309756,Non Binary,Associate Degree,Asian,Yes,Entry Level
E01548,FinServe,Customer Support,30,22,8,57833.76978,24280.92168,2,0.111887997,0.2967578,Male,PhD,Black or African American,No,Entry Level
E01549,RetailHub,Engineering,40,35,4,102601.4999,20535.71714,2,0.318054818,0,Non Binary,High School,Prefer not to say,No,Executive
E01550,RetailHub,Marketing,34,29,5,99421.50457,18450.88864,3,0.449266201,0.487810966,Male,Bachelor's Degree,Other,Yes,Mid Level
E01551,RetailHub,Customer Support,37,27,9,73467.14229,18306.01403,1,0.27482831,0.376043834,Female,Associate Degree,Prefer not to say,Yes,Senior
E01552,EduSoft,Marketing,39,32,7,111453.3191,22768.89286,1,0.124990676,0.640679291,Male,PhD,Hispanic or Latino,Yes,Executive
E01553,FinServe,Customer Support,46,44,2,40000,11904.42281,4,0.09425109,0,Non Binary,PhD,Other,Yes,Mid Level
E01554,EduSoft,Engineering,30,22,9,102775.9311,23459.58577,2,0.982581572,0.698961207,Female,Associate Degree,White,Yes,Executive
E01555,TechCorp,HR,41,36,5,108695.7008,20937.12363,2,0.178769783,1,Non Binary,Associate Degree,Prefer not to say,Yes,Executive
E01556,RetailHub,Engineering,40,36,4,49031.97566,18487.43199,3,0,0.78873987,Non Binary,High School,White,Yes,Mid Level
E01557,EduSoft,Engineering,41,38,3,97882.42522,15218.19451,4,0.96540629,0.406694698,Non Binary,PhD,White,No,Entry Level
